Customer,Name,Email
VUL611,COD VULA'MASANGO TRADING CC,vulamasangotrading@webmail.co.za
VUM101,VUMA COPORATE****COD*****, 
VUM102,VUMA OFFICE SUPPLIES,noeleen@vumaoffice.co.za
VUM103,VUMIMPILO TRADING CC***COD***,PATSITHEBE@MWEB.CO.ZA
VUM104,VUMA OFFICE SUPPLIES (BTS),info@vumaoffice.co.za
VUW100,VUWANI STATIONERY&CLEAN**COD**, 
VUW101,VUWANI DATA FILES***COD****,statement_jb@silveray.co.za
VWA100,V WILSON AGENCIES**( H/O )****, 
VYS611,VYSYEM TRADERS CC,vysyemtraders@yahoo.co.za
WAA611,(CLOSED)WAAC HANDELAARS,bl@silveray.co.za
WAD100,WADEES TRADING,wadees@yebo.co.za
WAD101,WADEVILLE STATIONERS CC, 
WAD102,WADI AFRICA STATIONERY **COD**,statement_jb@silveray.co.za
WAD150,WADEES JEWELLERS,statement_jb@silveray.co.za
WAF100,WAFA WAFA TRAD ENTERPR**CLOSED,johannes.nkadimeng@wafawafacc.co.za
WAH100,WAHO EDUCATIONAL**COD**,waho@mega.bw
WAK611,COD WAKI 786 GENERAL TRADING,bl@silveray.co.za
WAL099,WALLACE STATIONER (H/O 20/2/01, 
WAL100,WALDET TRAD. (COD) CASH,waldet@mweb.co.za
WAL101,WALTONS STATIONERY  P.E.,slingham@ec.waltons.co.za
WAL102,WALTER BENZ BOOKSELLER & STAT., 
WAL103,WALKDENS STATIONERY (CASH ONLY, 
WAL104,WAL NAALD & NOVELTIES****COD**, 
WAL105,WALLACE (PTY) LTD, 
WAL106,WALTONS PRINTERS, 
WAL107,WALLFLOWER INVESTMENT T/A, 
WAL108,WALKING DUCK OFFICE ***COD***,jason@walkingduck.co.za
WAL109,WALLACE PRINTERS CC***COD***,statement_jb@silveray.co.za
WAM100,WAMASHUDU TECHNOLOGY, 
WAM101,WAMBA TECHNOLOGIES, 
WAN100,WANNIES BOOKS CC,statement_jb@silveray.co.za
WAN102,WANTED CLOTHING (PTY)LTD **COD,admin@wantedclothing.co.za
WAR110,WARDEN'S FIETSE EN HARDEWARE, 
WAR612,WARRENTON STATIONERS,willief@vodamail.co.za
WAS100,W A STATIONERS,gail@wastationers.co.za
WAS102,WASEELA DISTRIBUTORS CC T/A AAA STATIONERY*COD***,spares4439@gmail.com
WAS103,WASEMBO HOLDINGS (PTY) LTD ***COD***,gcinaxy@gmail.com
WAT100,WATCH TOWER SOCIETY,accservices.za@jw.org
WAT101,WATTERS STATIONERY CC,wattersaccounts@acenet.co.za
WAT102,WATKINS STATIONERS,watkinst@telkomsa.net
WAT103,WATERBERG STAT(H/O 21/01/08), 
WAT104,WATSM ELECTRICAL ***COD***,watsmsales@gmail.com
WAT105,WATKINS STATIONERS, 
WAT106,WATERBURG ART & CRAFT **COD***, 
WAV101,WAVERLEY SKRYFBEHOEFTES,phialiebenberg29@gmail.com
WAY100,4 WAYS OFFICE NATIONAL,fourways.creditors@officenational.co.za
WAY611,WAY FORWARD LOGISTICAL SOLUTIONS,WAYFORWARD@LANTIC.NET
WAZ100,WAZAR'S WHOLESALE **COD***,sales@wazars.co.za
WBO110,W B OFFICE,wboffice@telkomsa.net
WCD100,W C INDUSTRIAL & ENG SUPPLY CC,brenda@wcindustrial.co.za
WCM100,WCM AUTO & INDUST ENGIN SUP CC,jacqui@wcmcape.co.za
WCO100,WC ON POINT******COD*********,chris.fprovider@connectit.co.za
WEB100,WEBSTERS PTY LTD,nonhlanhla.webstersbooks@realnet.co.sz
WEB101,WEBSHOP PTY LTD,stationery@webshop.co.za
WEB102,WEBDI TRADING (COD) CASH,accounts@smallbusinesshub.co.za
WEB103,WEBBER STATIONERS,webberstat@gmail.com
WEB104,WEBSTER INSTRUMENT***COD***,webin@npsa.co.za
WEB105,WEBCO (PTY) LTD***COD***, 
WEB106,WEBSTER PRINT (PTY) LTD *COD*,louise@webster-print.com
WEB107,WEB FORCE(PTY)LTD T/A BRAN*COD,craig@brandforce.co.za
WEB108,SCHEPCO BUILDING t/a WEBCO***COD*,xander@webcoit.co.za
WEB109,WEBARTIST CC ***COD***,marianda.dewebartist.co.za
WEB150,WEB-INK ADVERTISING CC, 
WEI100,WEITERBULDUNG PTY LTD (COD)CAS,marketing@presigeii.com
WEL100,WELA BUSINESS SOLUTION***COD**,statement_jb@silveray.co.za
WEL101,*USE WEL615* WELKOM OFFICE,mjordaan@officenational.co.za
WEL102,WELMEL BUSINESS SOLUTONS***COD***,weliza@contractor.net
WEL103,*USE WEL615* WELKOM BUSINESS,wbm@iafrica.com
WEL612,WELKOM BUSINESS MACHINES CC,wbm@iafrica.com  (lara)
WEL613,WELKOM CASH & CARRY,pamelar@silveray.co.za
WEL614,WELKO TRUST,accounts@welko.co.za
WEL615,LA RIZZA T/A,mjordaan@officenational.co.za
WEL616,WEL-TECH SUPPORT SERVICE,bl@silveray.co.za
WEL617,COD WELKOM SCRAPBOOK ARTS & CR,boetie@aquismart.co.za
WEN100,WENDY BARKER***COD,wendybarker@lantic.net
WEN101,WENZA PRO***COD***,helen@wenza.co.za
WEP611,WEPENER DRUKKERY,admin@wepprint.co.za
WEP613,WEPENER HEALTH SHOP,bl@silveray.co.za
WES100,WESPRINT CC, 
WES101,WESTON SIMUTOWE****COD***, 
WES102,WESTSIDE STATIONERS**COD***,westside@telkomsa.net
WES103,COASTAL OFFICE NATIONAL,wcom@mweb.com.na
WES104,R2R INVESTMENTS (PTY) LTD,witbank.accounts@westpacklifestyle.co.za
WES105,WEST RAND PACK CC NO:1,brigid@westrandpack.co.za
WES106,WEST RAND PACK CC NO 2, 
WES107,WEST PACK LIFESTYLE RANDBURG,randburg.accounts@westpacklifestyle.co.za
WES108,WEST PACK LIFESTYLE ALBERTON,alberton.accounts@westpacklifestyle.co.za
WES109,WESTH STATIONERY ***COD***,alida@westhstationers.co.za
WES110,WESTERN TRADING CO***COD***,afzal@westerntrading.co.za
WES111,WEST PACK LIFESTYLE BENONI,benoni.accounts@westpacklifestyle.co.za
WES112,WEST PACK LIFESTYLE KOLONNADE,wkrp@westpacklifestyle.co.za
WES113,WEST PACK LIFESTYLE BOKSBURG,boksburg.accounts@westpacklifestyle.co.za
WES114,TUNDRABYTE (PTY) LTD,wkrp@westpacklifestyle.co.za
WES115,WEST PACK LIFESTYLE (PTY) LTD,randburg.accounts@westpacklifestyle.co.za
WES116,WEST RAND PACK CC,wrp@westpacklifestyle.co.za
WES117,WEST PACK LIFESTYLE ALBERTON,alberton@westpacklifestyle.co.za
WES118,WEST PACK LIFESTYLE VAAL,vaal.accounts@westpacklifestyle.co.za
WES119,WEST PACK LIFESTYLE CARNIVAL,carnival.accounts@westpacklifestyle.co.za
WES120,WEST PACK LIFESTYLE NELSPRUIT,nelspruit.accounts@westpacklifestyle.co.za
WES121,WEST PACK LIFESTYLE SECUNDA (P,secunda.accounts@westpacklifestyle.co.za
WES122,WEST PACK LIFESTYLE CENTURION,centurion.accounts@westpacklifestyle.co.za
WES123,W C GOVT EDUCATION, 
WES124,WESTSIDE TRADING 375***COD*,clinton@yourtransportsolution.co.za
WES125,WEST PACK LIFESTYLE LITTLE FALLS,reception@westpacklifestyle.co.za
WES126,WEST PACK LIFESTYLE (PTY) LTD,reception@westpacklifestyle.co.za
WES127,WEST PACK LIFESTYLE (PTY) LTD,fourways.info@westpacklifestyle.co.za
WES128,WEST PACK LIFESTYLE (PTY) LTD,Metroh.accounts@westpacklifestyle.co.za
WES129,WEST PACK LIFESTYLE (PTY) LTD,megacinfo@westpacklifestyle.co.za
WES200,WEST POINT TRAD(COD)CASH!!,alfredmaseko@webmail.co.za
WES201,WEST POINT TRADING73 (COD)CASH,westpointtrd@webmail.co.za
WES202,WEST PACK LIFESTYLE KLERKSDORP,klerksdorpaccounts@westpacklifestyle.co.za
WES613,NOW SENTRA SEN611(METRO DISTR, 
WEV100,WEVO PTY LTD,deon.vanzyl@wspgroup.co.za
WEX100,WEXAGON TRADING (PTY) LTD*COD*,wexagontradings@gmail.com
WEX101,WEXFORD CORPORATE DESIGN CC,admin@wexfordcorp.co.za
WHE100,WHERE'S MY PARCEL? T/A POST,broadacres@postnet.co.za
WHI100,WHITERIVER SECRETARY T/A BUZBY, 
WHI101,WHITE GOLD OFF SOLUT***COD****, 
WHI102,WHITE ROSE COMPUTERS (CASH ONL, 
WHI103,WHICH WAY UP ***COD***,edward@whichwayup.co.za
WIA100,WIAN BEMARKNGS AGENT*CLOSED*,portnatal@mweb.co.za
WID100,WIDESURE OFFICE SUPPLIES***COD,salesoffice@widesuregroup.co.z
WID101,WIDE EYE DIGITAL,sean@wideeye.co.za; info@wideeye.co.za
WID150,WIDNEY TRANSPORT COMPONENTS *C, 
WIL100,WILLIAMS PRINTING & STATIONERY,williamsprinting@absamail.co.za
WIL101,WILMAR PRESS (COD) CASH,statement_jb@silveray.co.za
WIL102,WILLOW OFFICE EQUIPMENT, 
WIL103,WILMEY TRADING CC***COD***, 
WIL104,WILMAR SA (PTY) LTD**COD,simone.pretorius@za.wilmar-intl.com
WIL110,WILLIAMSON STATIONERS CC,stationery@williamsons.co.za
WIL120,WILFREDS SEE CAD101, 
WIL611,COD WILX INVESTMENTS CC,info@wilxinvestments.co.za
WIN100,WINO  SUPPLIES CC,accounts@winost.co.za
WIN101,WINY & ACCOCIATES (COD) CASH,sargay@telkomsa.net
WIN102,WINFIELD GRAPHIC SUPPLIES CC, 
WIN103,WINBURGH TRADING CC,estee@wbtit.co.za
WIN105,WINMILL OFFICE SUPP ***COD***,statement_jb@silveray.co.za
WIN106,WINDHOEKER BUCHHANDLING PTY LT,wbuch@iway.na
WIN107,WINDEL INVESTMENTS (PTY) LTD ***COD***,windelinvestments@yahoo.com
WIN110,WINDHOEK STATIONERS (PTY) LTD,gisela@windhoekstationers.com
WIN114,WINDHOEK INTERNATIONAL  *COD*,yvisser@wis.edu.na
WIN150,THE WINE GOBLET CC **COD**,thewinegoblet@mweb.co.za
WIN200,WINDHOEK CASH & CARRY, 
WIR100,WIREMARKERS AFRICA (PTY) LTD,teresa@grafoplast.co.za
WIR150,WIRTGEN SOUTH AFRICA  *COD*, 
WIS100,WISANKA TRADING CC, 
WIS101,WISID SOURCING (PTY) LTD***COD***,vivienne@wisidsourcing.com
WIS103,THE WISE OWL, 
WIT100,WITS UNIVERSITY,naidoosn@wits.ac.za
WIT101,WITS STATIONERS & GIFTS CC,imrana@telkomsa.net
WIT150,WITBANK JEWELLERS CC **COD**,statement_jb@silveray.co.za
WIZ100,WIZE-UP DEALS, 
WIZ101,WIZIE TRADING & PROJ***CLOSED,henie3015@gmail.com
WLV100,WLV CREATIONS IBG CC***COD***, 
WON100,3@1 WONDERPARK ***CASH ONLY****,won@3at1.co.za
WON101,WONDER STATIONERS,accounts@wonderstationers.co.za
WON102,WONDER TOYS**COD**,wondertoys@yeah.net
WOO100,WOODMEAD STATIONERS, 
WOO101, WOODPECKER STATIONERY**COD**, 
WOO102,WOODLANDS PRIMARY***CLOSED***,lastanbridge@gmail.com
WOO103,WOODBRIDGE PRIMARY SCH***CLOSED*,jabu.woodbridge@gmail.com
WOO108,WOODLINGS OFFICE SUPPLIES H/O, 
WOR090,WORLDTECH,yoshni.naidoo@gmail.com
WOR100,CARDS 4 U CC T/A,penden@iburst.co.za
WOR101,WORLD FOCUS 1101***COD***, 
WOR102,WORLDWIDE STATIONERS, 
WOR103,WORLD OF STATIONERY, 
WOR104,WORLDWIDE STATIONERS***COD***, 
WOR105,WORLDFOCUS 1958 CC ****COD***,worldfocussales@telkomsa.net
WOR106,WORKZONE EXPRESS (PTY) LTD,orders@wexpress.co.za
WOR107,@ WORK STATIONERS, 
WOR108,WORTHBUSINESS ENTERPRISES*COD*, 
WOR109,WORKING GIRLS PROMOTIONS,colin@workinggirls.co.za
WOR110,WORTHY GENERAL SUPP***COD***, 
WOR111,WORK FRONT (PTY) LTD ***COD*,accounts@promogoods.co.za
WOR112,WORLD WIDE WATCHES***COD*, 
WOR611,COD WORLD BUSINESS SOLUTIONS,world.buss.soln@gmail.com
WOZ100,WOZANI CONSUMABLES ***COD***,wozani@telkomsa.net
WRE611,WRENJOS TECHNOLOGIES (PTY) LTD,masoabikm@wrenjos.co.ls
WRI100,WRITE ON STATIONERS ***COD***,writeon.stationers@gmail.com
WRI101,THE WRITE SHOPPE***LIQUADATED*,info@dadfo.co.za
WRI102,THE WRITE SHOPPE BIRCHLEIGH N, 
WRI103,THE W'RITE SHOPPE MIDDELBURG,roscon@mweb.co.za
WRI104,WRITE SHOPPE P/BURG (H/O 19/7), 
WRI105,WRITE LINK STATIONERY (PTY) LTD,jana@writelink.co.za
WRI110,WRITE LEFT STATIONERY **COD**,admin@writeleft.co.za
WRM100,WRM TRADING, 
WUN100,WUNDERMAN SA (PTY) LTD  T/A ***COD***,charne.moleveld@wunderman.com
WYL105,WYLLIESPOORT TRADING STORE, 
XAB100,XABAVA TRADING (PTY) LTD***COD,jamie.tlhabane@gmail.com
XAH100,XAHUMBA STATIONERY & PRINTERS,nwabukuta@telkomsa.net
XAK100,XAKABO PAPER & GRAPHI***COD***,statement_jb@silveray.co.za
XAN100,XANADU PRINT SHOP ***COD***,gpendlebury@live.co.za
XAN101,XANTIELIHLE HOLDINGS**COD***,lmskosana1@gmail.com
XBC100,XBC NETWORX PRODUCTS (PTY)LTD,accounts@xbc.co.za
XCE105,XCELLENT OFFICE SUPPLIES CC, 
XCL100,XCLUSIVE OFFICE  ***COD***, 
XCL611,X-CLUSIVE****COD**,bloemhofmail@gmail.com
XED110,XEDEX PTY LTD **, 
XEN100,XENIA INFORMATION TECHN***COD,sales@xeniatechnolog.co.za
XEP100,XEPTOR TECHNOLOGIES****COD***,manie@xeptor.co.za
XER100,XEROX DOCUMENT NETWORK,sonjaa@docx.co.za
XHU100,XHUMANISA TECHNOLOGIES,info@xtechnologies.co.za
XIM100,XIMI TRADING PROJECTS***COD***,ximiyetos@yahoo.com
XIR100,XIRCON ENTERPRISES(PTY)LTD*COD,xircon.ent@live.com
XIS100,XISIWANA  COD CASH,xisiwanamarketing@gmail.com
XOF100,XOFFICE STATIONERS CC ***COD***,statement_jb@silveray.co.za
XOL100,XOLABYTE TECH ***COD***,xolabyte@gmail.com
XPE100,X - PERT GROUP (PTY) LTD *COD*,Godfrey.Mphahlile@allaboutxpert.com
XPR100,XPRESS GRAPHX SUPPLIES,mina@xpressgraphx.co.za
XPS611,XPS SPEED SERVICES COURIERS,bl@silveray.co.za
XSP100,X SPHERE, 
XTR100,XTREME OFFICE SUPPLIES (PTY) L,xos@mweb.co.za
XTR101,XTREME BUSINESS (CASH ONLY), 
Y2K100,Y2K OFFICE & STAT SUPPLIES **, 
YAC100,YACOOB'S TRANSPORT,dhevi@yacoobstransport.co.za
YAH100,YAHWEE SHAMMAH TRAD (COD) CASH,yahweeshammah@gmail.com
YAK100,YAKATIK O EVENTS HIRE ***COD**,yakatikoevents@gmail.com
YAM100,YAMAHA DISTRIBUTORS (PTY) LTD,jennyd@yamaha.co.za
YAN100,YANGA'S OFFICE LOGISTICS (CASH, 
YAR100,YA RONA INVESTMENTS (PTY) LTD, 
YAW100,"YAWEE I,T SOLUTIONS******COD**", 
YEB100,YEBO-MOSH DISTRIBUTORS, 
YEL100,YELLOW STAR TRADING 72 CC, 
YEL101,YELTECH - WITBANK CC,yeltech@lantic.net
YEL102,YELLOW PAPER CLIP (PTY)L***COD,myra@yellowpaperclip.co.za
YEN611,COD YENZA TRADING 514 CC,bl@silveray.co.za
YGB611,COD YGB EVENTS MANAGEMENT PTY,KEORAPETSE83@GMAIL.COM
YIF100,YIFFIN TRADING***COD***,tshepisotomokoane@yahoo.com
YIM100,YIMEKA CONSULTING****COD*,yimekacp@gmail.com
YIN100,YINGISANI STATIONER (CASH ONLY, 
YNA100,YNA STATIONERY**COD**,yna.stationery@gmail.com
YOL100,YOLISWA STATIONERS (CASH ONLY), 
YOT100,YOTAKO INVESTMENTS***COD****,INNFO@YOTAKO.CO.ZA
YOU100,YOUNG BLOOD CONTRUCT****COD***, 
YRA122,YARONA SUPPLIES H/OVER, 
YUM100,YUMO STATIONERS CC(CLOSED), 
YUN100,YUNUS SEDAT (H/O 2/6/03), 
YVO100,YVONNE'S PROMOTIONS ***COD***, 
Z2A611,COD Z2A EVENTS PTY LTD,gert@z2a.co.za
ZAI100,ZAIDUL TRADING CC***COD***, 
ZAI101,ZAIDUL TRADING CC***COD***,zainubi@telkomsa.net
ZAJ101,ZAJOBE SUPPLIERS & PRO**COD***,zajobe@yahoo.com
ZAK100,ZAKHENI IKAGENG BOOK ***COD***,info@zakhenict.co.za
ZAL100,ZALEDI ENTERPRISES***COD***,headoffice.enterprises@gmail.com
ZAM100,ZAMANGUNI STATIONERY**COD***,accounts@zamanguni.co.za
ZAM101,ZAMANGUNI AUTOMATION ***COD***,creditors@zamanguni.co.za
ZAM102,ZAMAPHILISA INVESTM (PTY) LTD, 
ZAM103,ZAMAHLUBI CC***COD***,zamahlubicc@webmail.co.za
ZAM104,ZAMANKOMOSE DISTRI, 
ZAM105,ZAMCHEM (CASH ONLY), 
ZAM106,ZAMEI TRADING 312 cc **COD*,zain@zamei.co.za
ZAN100,ZANATA DISTRIBUTORS CC***LISTED***,zanata@iburst.co.za
ZAN101,ZANDRI'S STATIONERY,zandris1996@gmail.com
ZAN611,COD ZANANA MULTI TRADING & PRO,sphelele.mbatha@webmail.co.za
ZAO100,ZAO CORP (PTY) LTD ***COD***,hannes@zaocorp.co.za
ZAP100,ZAP CONCEPTS ***CLOSED***, 
ZAS611,NAUDE AND RADEMEYER CC,zastronapteek@gmail.com
ZAS613,ZASTRON PRINTERS,scusens@xsinet.co.za
ZAT611,COD ZATULE TRADING 145, 
ZAZ100,ZAZENGA OFFICE PRO**BPP**,zelda@zazenga.co.za
ZAZ101,ZAZA INVESTSMENTS ***COD***,abelndzimandze@swazi.net
ZEB100,ZEBRA STATIONERY, 
ZED100,ZEDEK PRINTERS CC (COD) CASH,pmabena@worldonline.co.za
ZEE100,ZEERUST SKRYFBEHOEFTES**BPP**,koen@interexcel.co.za
ZEE101,ZEERUST POSTAL SERVICE PTY LTD,zeerust@postnet.co.za
ZEL100,ZELHAVEN CC***COD***, 
ZEN100,MPUMALANGA COMP*USE SHO100*,admin@justmcd.com
ZEN101,ZELHAVEN CC,vlouise@vodamail.co.za
ZEN102,ZENALA BUSINESS SOl**BPP**,sales@zenala.co.za
ZEN103,"ZEN PRINT GRAPHICS,PAPER & OFF",merissah@tiscali.co.za
ZEN104,ZENITH ELECTRICAL***COD CASH**, 
ZEN105,ZENONE PRODUCTIONS ***COD***, 
ZEN106,ZENITH ROCKS ENTERPRISES *COD*,t.s.maistry@gmail.com
ZEN130,ZENMARK CC, 
ZER100,ZERUBABBEL SUPPLIERS (COD)CASH,statement_jb@silveray.co.za
ZET100,ZETCO, 
ZET101,ZETTY ELECTRICAL WHOLESALERS, 
ZEU100,ZEUS DESIGNA PROMOTIONS ***COD, 
ZIB100,ZIBAKO TRAD. ENT****COD***,leeadube@yahoo.com
ZIG100,ZIGNONE CC ***COD***,sukumalo@yahoo.com
ZIM100,ZIMABHANQO PROJECT, 
ZIM101,ZIMZENI 137 CC***COD***SOLD***, 
ZIM102,ZIMCOPIERS (PVT) LTD***COD***, 
ZIM103,ZIMEMO TRADING & PROJ ***COD**, 
ZIM104,ZIMBALI PROMOTIONS***COD***,zimbali@absamail.co.za
ZIM105,ZIMELE NATHI TRADING ***COD***,znt@telkomsa.net
ZIM106,ZIM WEIGH SYSTEMS***COD***,windelinvestments@yahoo.com
ZIN100,ZINN'S STATIONERY,zinns@absamail.co.za
ZIP100,ZIPPY OFFICE FURNITURE***CLOSED**,orders@zippyofficefurniture.co.za
ZIS100,Z.I SISTER TRD&PROJ **COD**,ndema2010@live.com
ZJO100,ZJ BOOKRITE COMPANY (PTY) *COD,bookritesales@webmail.co.za
ZMM100,ZMMT STATIONERY SUPP***COD***, 
ZOB100,ZOBRINO TRADING ENT**COD***,sibusisom@live.com
ZON100,ZONKIZIZWE BUS SYST**COD**, 
ZON101,ZONDO STATIONERY***COD***,statement_jb@silveray.co.za
ZOO100,ZOOKIE CONSTRUCTION AND,zookiecp@gmail.com
ZPT100,Z P TRADING ENTERPRISE T/A, 
ZUL100,ZU AND LY TRADING (COD) CASH,thabo13@outlook.com
ZUR100,ZURIEL CLOTHING & STAT***COD***,zuriel@axxess.co.za
ZUV100,ZUVUYO CC***COD***,bukis@webmail.co.za
ZWA100,ZWARTKLIP WHOLESALERS, 
ZWA101,ZWAKI TRADING ENTERPR***COD***,lesiba.matle@gmail.com
ZWE100,ZWEMISI TRADING***COD***,isabel24@live.com
ZZZ001,SAMPLE ACC (CHAINS),statement_jb@silveray.co.za
ZZZ002,COD STAFF PURCHASES,ashneeb@silveray.co.za
ZZZ003,SSC INTERNAL REPACKING,Nicolene Samuels <nicolenes@silveray.co.za>
ZZZ004,WALTONS STATIONERY KIMBERLY, 
ZZZ005,BIDVEST WALTONS DURBAN,chpillay@kzn.waltons.co.za
ZZZ006,WALTONS PORT ELIZABETH,slingham@ec.waltons.co.za
ZZZ007,SSC JHB SOCIAL INVESTMENT,statement_jb@silveray.co.za
ZZZ008,HOME OF LIVING BRANDS (PTY)LTD,nsteinberg@holb.co.za
ZZZ009,WALTONS PROMOTIONS, 
ZZZ010,BIDPAPER PLUS CORP SERVICES,bongis@bidpaperplus.co.za
ZZZ011,SAMPLE ACC BARRY KELLY, 
ZZZ012,SAMPLE ACC BRETT ALEXANDER, 
ZZZ013,SAMPLE ACC SHAUN ATWELL, 
ZZZ014,SAMPLE ACC CAROL PLUMMER, 
ZZZ015,WALTONS DURBAN(PARKER ETC), 
ZZZ016,SAMPLE ACC SOPHIA ROQUE, 
ZZZ017,SAMPLE ACC SEAN SPENCE, 
ZZZ018,SAMPLE ACC ZINTLE, 
ZZZ019,SAMPLE ACC  - OWN BRANDS, 
ZZZ020,SSC ADVERTISING - MARKETING,statement_jb@silveray.co.za
ZZZ021,SAMPLE ACC MARK DINGLE, 
ZZZ022,SSC INTERNAL REPACKING,statement_jb@silveray.co.za
ZZZ023,SAMPLE ACC YONDIE BOMVU, 
ZZZ024,BIDVEST PROCUREMENT (PTY) LTD,ilzer@bidprocure.com
ZZZ025,SSC  PACKING,elmarieb@silveray.co.za
ZZZ061,SEE ACCOUNT KOL100, 
ZZZ062,BIDVEST WALTONS W/CAPE REGION,jcuttings@cape.waltons.co.za
ZZZ079,SAMPLE ACCOUNT - MARKETING, 
ZZZ080,RDS STATIONERY OWN USE, 
ZZZ081,S.S.C OWN USE STATIONERY, 
ZZZ082,S.S.C CORP. SOCIAL INVESTMENT, 
ZZZ083,SILVERAY STATIONERY CO - BFN,gerhardb@silveray.co.za
ZZZ084,SILVERAY STATIONERY CO (PE),veronicam@silveray.co.za
ZZZ085,S.S.C OFFICE  USE JHB,statement_jb@silveray.co.za
ZZZ094,SILVERAY STATIONERYCO (MOB),sudeshnin@silveray.co.za
ZZZ095,SILVERAY STATIONERY (E.L),aleciav@silveray.co.za
ZZZ100,SILVERAY STATIONERY CO (CAPE),tammyb@silveray.co.za
ZZZ101,BIDVEST WALTONS WINDHOEK BTS,elmarieDP@waltons-namib.com
ZZZ102,WALT P E (BTS) USE ZZZ924, 
ZZZ103,BIDVEST WALTONS DBN (B T S ),chpillay@kzn.waltons.co.za
ZZZ104,WALTONS EAST LONDON (BTS), 
ZZZ105,LITECOR ELECTRICAL WHOLESALERS, 
ZZZ106,OZALID S.A.(Pty Limited), 
ZZZ107,HORTORS SA DIARIES,escorgie@gp.waltons.co .za
ZZZ108,"LITECORE VOLTEX,RUVEN", 
ZZZ109,OFFICE FURNITURE HOUSE, 
ZZZ110,ZZZ210, 
ZZZ111,SILAPHA OFFICE PROD-BESPOKE AC, 
ZZZ112,SILAPHA OFFICE PROD-NO REBATE, 
ZZZ113,SILAPHA OFFICE PRODUCTS(PTY)LT, 
ZZZ114,DO NOT USE SEE ZZZ696,statement_jb@silveray.co.za
ZZZ115,WALTONS STAT(WITKOPPEN) 040,statement_jb@silveray.co.za
ZZZ116,WALTONS NEDBANK H/O,statement_jb@silveray.co.za
ZZZ117,SILVERAY STATIONERY CO PE,veronicam@silveray.co.za
ZZZ118,SSC (MOBENI),thandekam@silveray.co.za
ZZZ119,SILVERAY STATIONERY JH DC,statement_jb@silveray.co.za
ZZZ120,SILVERAY STATIONERY MANUFACTUR,sudeshnin@silveray.co.za
ZZZ121,WALTONS EAST LONDON, 
ZZZ122,WALTONS WINDHOEK,creditorstatment@waltons.com.na
ZZZ123,SSC (C.T),tammyb@sillveray.co.za
ZZZ124,WALTONS MERCATO ADV GIFTS,statement_jb@silveray.co.za
ZZZ125,BIDVEST WALTONS SUNDRIES ACC.,srajarathnam@gp.waltons.co.za
ZZZ126,WALTONS PIETERSBURG 054, 
ZZZ127,WALTONS WINDHOEK, 
ZZZ128,WALTONS MAFIKENG 054, 
ZZZ129,WALTONS TZANEEN COMMERCIAL 1,statement_jb@silveray.co.za
ZZZ130,WALTONS PENCIL PARK RETAIL,statement_jb@silveray.co.za
ZZZ131,BIDVEST WALTONS EAST POINT,hrahim@gp.waltons.co.za
ZZZ132,WALTONS GROUP NO REBATES ACC, 
ZZZ133,WALTONS, 
ZZZ134,SSC USE JC ACCOUNT,glynism@silveray.co.za
ZZZ135,WALTONS NEWCASTLE, 
ZZZ136,WALTONS STATY VANDERBIJL  040,statement_jb@silveray.co.za
ZZZ137,WALTONS BLOEMFONTEIN**CLOSED**,creditors@fs.waltons.co.za
ZZZ138,STATMARK PTY LTD, 
ZZZ139,WALTONS STATY ROSSLYN 040,statement_jb@silveray.co.za
ZZZ140,OZALID SA (PTY) LTD, 
ZZZ141,WALTONS PT SHEPSTONE, 
ZZZ142,SILVERAY STATMARK (CATALOGUE),statement_jb@silveray.co.za
ZZZ143,WALTONS EDENVALE,srajarathnam@gp.waltons.co.za
ZZZ144,WALTONS PTY LTD GROUP(H/O),jarchary@waltons.co.za
ZZZ145,WALTONS STATY WYNBERG 040,statement_jb@silveray.co.za
ZZZ146,WALTONS STATY ALBERTON 040,srajarathnam@gp.waltons.co.za
ZZZ147,WALTONS STATY BENONI 040,statement_jb@silveray.co.za
ZZZ148,WALTONS MODDERFONTEIN (040),statement_jb@silveray.co.za
ZZZ149,WALTONS STATY COMMISSIONR 040,statement_jb@silveray.co.za
ZZZ150,WALTONS STATY COMMISSIONER 053, 
ZZZ151,WALTONS STATY RANDBURG 053, 
ZZZ152,WALTONS STATY SASOLBRG 053, 
ZZZ153,WALTONS STATY SECUNDA 053, 
ZZZ154,WALTONS STATY LYNWOOD 053, 
ZZZ155,WALTONS STATY VANDERBIJL 053, 
ZZZ156,WALTONS STATY VEREENIGING 053, 
ZZZ157,WALTONS STATY WITBANK 053, 
ZZZ158,WALTONS STATY ROSSLYN 053, 
ZZZ159,WALTONS TZANEEN RETAIL 053, 
ZZZ160,WALTONS SUPERSTORE-EDENVALE, 
ZZZ163,WALTONS EDENVALE 054, 
ZZZ164,WALTONS P/PARK DIST CENTRE 054, 
ZZZ165,WALTONS P/PARK SUPERSTORE 054, 
ZZZ166,WALTONS STATY WYNBERG 054, 
ZZZ167,WALTONS STATY ALBERTON 054, 
ZZZ168,WALTONS STATY BENONI NO REBATE, 
ZZZ169,WALTONS BRAAMFONTEIN 054, 
ZZZ170,WALTONS STATY COMMISS NO REBAT, 
ZZZ171,WALTONS GERMISTON 054, 
ZZZ172,WALTONS STATY ISANDO NO REBATE, 
ZZZ173,WALTONS WAREHOUSE 054, 
ZZZ174,WALTONS WOODMEAD 054, 
ZZZ175,WALTONS KRUGERSDORP 054, 
